target,category,value
example.com,subdomain,sitespeed-msk-5.example.com
example.com,subdomain,ahyd5xyxxb.example.com
example.com,subdomain,artf7.example.com
example.com,subdomain,bogorosh.example.com
example.com,subdomain,hijacked-ip-address-192-83-197-5.example.com
example.com,subdomain,a.kosmachevskiy.example.com
example.com,subdomain,pie.example.com
example.com,subdomain,serjio9977.example.com
example.com,subdomain,vovanbarbossa1.example.com
example.com,subdomain,113326.example.com
example.com,subdomain,admin63.example.com
example.com,subdomain,hcapital150712.example.com
example.com,subdomain,n10.example.com
example.com,subdomain,seryzone3096.example.com
example.com,subdomain,statiklow.example.com
example.com,subdomain,vasco1980.example.com
example.com,subdomain,nodered.example.com
example.com,subdomain,intersect.example.com
example.com,subdomain,mesh.example.com
example.com,subdomain,188267.example.com
example.com,subdomain,shalagin.oleg2011.example.com
example.com,subdomain,thehottech259.example.com
example.com,subdomain,c8.example.com
example.com,subdomain,ivanfrolov.example.com
example.com,subdomain,support63.example.com
example.com,subdomain,dioni348.example.com
example.com,subdomain,white.gift9398.example.com
example.com,subdomain,kondratmiha.example.com
example.com,subdomain,new-nm.example.com
example.com,subdomain,ops63.example.com
example.com,subdomain,pkalos2.example.com
example.com,subdomain,workmail6661.example.com
example.com,subdomain,92-42-107-137.example.com
example.com,subdomain,cpcontacts.any.example.com
example.com,subdomain,deililtr12.example.com
example.com,subdomain,iam.example.com
example.com,subdomain,bacherikov.petr.example.com
example.com,subdomain,sharmanka.example.com
example.com,subdomain,baranow2.anatoly.example.com
example.com,subdomain,cpanel.130226ii.example.com
example.com,subdomain,ofekcloud2.example.com
example.com,subdomain,a3a.example.com
example.com,subdomain,a6715552.example.com
example.com,subdomain,hijacked-ip-address-192-83-197-243.example.com
example.com,subdomain,kaboom.example.com
example.com,subdomain,support308.example.com
example.com,subdomain,foundation0.ilt.example.com
example.com,subdomain,srv111.example.com
example.com,subdomain,dedi111.example.com
example.com,subdomain,erinbaxtere15.example.com
example.com,subdomain,hsite1.example.com
example.com,subdomain,patron1987.example.com
example.com,subdomain,ts34.example.com
example.com,subdomain,vm39977.example.com
example.com,subdomain,cpcontacts.test.example.com
example.com,subdomain,hijacked-ip-address-192-83-197-107.example.com
example.com,subdomain,jomatsempire.example.com
example.com,subdomain,seomaestro10.example.com
example.com,subdomain,account43.example.com
example.com,subdomain,alexmakarchikov.example.com
example.com,subdomain,a1.belov.example.com
example.com,subdomain,n306931.example.com
example.com,subdomain,pokpochta.example.com
example.com,subdomain,sheritpfd33r.example.com
example.com,subdomain,sns.example.com
example.com,subdomain,strahviktor1.example.com
example.com,subdomain,207-38-90-102.example.com
example.com,subdomain,a193643953.example.com
example.com,subdomain,topflightindustry.example.com
example.com,subdomain,168875.luxhost.cc.example.com
example.com,subdomain,dss.example.com
example.com,subdomain,a2774518911.example.com
example.com,subdomain,lubu1.lanfen.example.com
example.com,subdomain,sub24.example.com
example.com,subdomain,vkhalturin.example.com
example.com,subdomain,webconsult.example.com
example.com,subdomain,tigerwhite.work.example.com
example.com,subdomain,bus.example.com
example.com,subdomain,info37.example.com
example.com,subdomain,maestro.nikit.example.com
example.com,subdomain,pedroleandro1765.example.com
example.com,subdomain,vvlevin72ms.example.com
example.com,subdomain,yinzhi6367.example.com
example.com,subdomain,roman1.golova.example.com
example.com,subdomain,i-gillab.example.com
example.com,subdomain,kusanagiimage.example.com
example.com,subdomain,xgrom.example.com
example.com,subdomain,azen2048124.example.com
example.com,subdomain,ilvalil23.example.com
example.com,subdomain,ukrovds1.example.com
example.com,subdomain,vitalitykrasnov.example.com
example.com,subdomain,ip-172-31-24-72.example.com
example.com,subdomain,rsa-mutual.example.com
example.com,subdomain,developer41.example.com
example.com,subdomain,kerish1987.example.com
example.com,subdomain,shabeighuuql59.example.com
example.com,subdomain,svk2909.example.com
example.com,subdomain,thehottech236.example.com
example.com,subdomain,147-255-227-170.w.example.com
example.com,subdomain,nforceinfoapdate.example.com
example.com,subdomain,dmitry.tigay.example.com
example.com,subdomain,vatayes2.example.com
example.com,subdomain,yourtest.example.com
example.com,subdomain,andyst75.example.com
example.com,subdomain,baykovsky.example.com
example.com,subdomain,bsa27.example.com
example.com,subdomain,rusik199509.example.com
example.com,subdomain,suns3t4043.example.com
example.com,subdomain,viktorluzin70.example.com
example.com,subdomain,autokram.example.com
example.com,subdomain,auu51.example.com
example.com,subdomain,ghizlane.bouroubat1.example.com
example.com,subdomain,static.34-113-64-186.cesar.example.com
example.com,subdomain,dragovich.example.com
example.com,subdomain,exploidshell40.example.com
example.com,subdomain,ovn02-gcl.example.com
example.com,subdomain,textmetric.example.com
example.com,subdomain,92-42-107-27.example.com
example.com,subdomain,mityai.costa.example.com
example.com,subdomain,ab.cplus75.example.com
example.com,subdomain,gevorg2.example.com
example.com,subdomain,jdtran091.example.com
example.com,subdomain,lightsail201916.example.com
example.com,subdomain,morz05.example.com
example.com,subdomain,studio22.example.com
example.com,subdomain,domen.example.com
example.com,subdomain,carina.shmalts.example.com
example.com,subdomain,v37320.example.com
example.com,subdomain,167561.example.com
example.com,subdomain,a676536084.example.com
example.com,subdomain,emaevskayamaevskaya.example.com
example.com,subdomain,erinbaxtere22.example.com
example.com,subdomain,natsu1994.example.com
example.com,subdomain,salt.example.com
example.com,subdomain,t4helper.example.com
example.com,subdomain,timuralchin.example.com
example.com,subdomain,azen204861.example.com
example.com,subdomain,bmw88888983.example.com
example.com,subdomain,contact52.example.com
example.com,subdomain,freeoncold1.example.com
example.com,subdomain,artem4.izbaenkov.example.com
example.com,subdomain,jothipala1989.example.com
example.com,subdomain,looking35.example.com
example.com,subdomain,basisangel.example.com
example.com,subdomain,service.netvpsn.example.com
example.com,subdomain,sofrina.example.com
example.com,subdomain,za12gumo.example.com
example.com,subdomain,a277451891.example.com
example.com,subdomain,alexpigs110.example.com
example.com,subdomain,ilja1.borisov.example.com
example.com,subdomain,galchenkov.example.com
example.com,subdomain,alexpigs171.example.com
example.com,subdomain,batedshad.example.com
example.com,subdomain,scott1.freiberg06.example.com
example.com,subdomain,lmd.example.com
example.com,subdomain,ollyvs.example.com
example.com,subdomain,pedroleandro1787.example.com
example.com,subdomain,thehottech647.example.com
example.com,subdomain,160373.example.com
example.com,subdomain,brant.example.com
example.com,subdomain,da36.example.com
example.com,subdomain,roberto24.example.com
example.com,subdomain,sba.example.com
example.com,subdomain,mail09902.example.com
example.com,subdomain,stfnhndrx.example.com
example.com,subdomain,vbakaev151.example.com
example.com,subdomain,wellend.example.com
example.com,subdomain,xardover.example.com
example.com,subdomain,1538563063963.example.com
example.com,subdomain,183773.example.com
example.com,subdomain,a193643955.example.com
example.com,subdomain,aghrinievich1.example.com
example.com,subdomain,gamebrolive18.example.com
example.com,subdomain,sfokin.example.com
example.com,subdomain,thehottech681.example.com
example.com,subdomain,169334.example.com
example.com,subdomain,182182.example.com
example.com,subdomain,batyrmastyr.example.com
example.com,subdomain,farizaryobx.example.com
example.com,subdomain,uns.example.com
example.com,subdomain,kdbl.example.com
example.com,subdomain,ipcore3.example.com
example.com,subdomain,kusok7777.example.com
example.com,subdomain,junkselfsigned.example.com
example.com,subdomain,190841.example.com
example.com,subdomain,arty.mr.7777.example.com
example.com,subdomain,hmohammedanwar6.example.com
example.com,subdomain,kkv4.example.com
example.com,subdomain,sergetrade96.example.com
example.com,subdomain,fb5.example.com
example.com,subdomain,lidervlg34.example.com
example.com,subdomain,pve31.example.com
example.com,subdomain,vladviter71.example.com
example.com,subdomain,cain8888.example.com
example.com,subdomain,danilpavlov97.example.com
example.com,subdomain,pavel.elkind.example.com
example.com,subdomain,lourus23289.example.com
example.com,subdomain,azen2048122.example.com
example.com,subdomain,livemarsuka.example.com
example.com,subdomain,seomaestro36.example.com
example.com,subdomain,support-rt.example.com
example.com,subdomain,thehottech727.example.com
example.com,subdomain,zakryayvajqsu.example.com
example.com,subdomain,bmw88888918.example.com
example.com,subdomain,edm.example.com
example.com,subdomain,glinoffbox.example.com
example.com,subdomain,helloingogogo49.example.com
example.com,subdomain,artem.mav56.example.com
example.com,subdomain,sei8097563.example.com
example.com,subdomain,azen204846.example.com
example.com,subdomain,granderoman27.example.com
example.com,subdomain,pve17.example.com
example.com,subdomain,thehottech1006.example.com
example.com,subdomain,hachco.example.com
example.com,subdomain,176118.example.com
example.com,subdomain,murazpokcb.example.com
example.com,subdomain,inbox.tores.example.com
example.com,subdomain,ilocz34143xnp.example.com
example.com,subdomain,mobilecoool.example.com
example.com,subdomain,vzhjhuu682201488.example.com
example.com,subdomain,wsbcs-r2-rep.example.com
example.com,subdomain,georgii.clemente.example.com
example.com,subdomain,lisbanleonhernandez.example.com
example.com,subdomain,naf92.example.com
example.com,subdomain,serb.sb.example.com
example.com,subdomain,splash.tuma.example.com
example.com,subdomain,vm32027.example.com
example.com,subdomain,zychun2023.example.com
example.com,subdomain,eroshkin.erosha2013.example.com
example.com,subdomain,profitisprepository.example.com
example.com,subdomain,quendes.example.com
example.com,subdomain,themystereo.example.com
example.com,subdomain,host-192-155-107-74.example.com
example.com,subdomain,ip-10-1-4-30.example.com
example.com,subdomain,master.example.com
example.com,subdomain,ruskate64.example.com
example.com,subdomain,166655.example.com
example.com,subdomain,droplet14.example.com
example.com,subdomain,alexander.pogromsky.ap.example.com
example.com,subdomain,id24555.example.com
example.com,subdomain,theoneartur1356.example.com
example.com,subdomain,147-255-227-9.w.example.com
example.com,subdomain,zorinakarpova90.example.com
example.com,subdomain,core.example.com
example.com,subdomain,a5744033494.example.com
example.com,subdomain,geowoden.example.com
example.com,subdomain,ruslan1408821.example.com
example.com,subdomain,siavagunner77.example.com
example.com,subdomain,d.tsurkov.example.com
example.com,subdomain,openidm.example.com
example.com,subdomain,bazline38.example.com
example.com,subdomain,developer43.example.com
example.com,subdomain,nick1.shushpanov.example.com
example.com,subdomain,actolab.example.com
example.com,subdomain,alexey.budnikov.example.com
example.com,subdomain,demidova.example.com
